date,location_identifier,transactions
10-07-2017,location_29,876
10-07-2017,location_30,641
10-07-2017,location_31,1216
10-07-2017,location_32,556
10-07-2017,location_33,879
10-07-2017,location_34,2130
10-07-2017,location_35,616
10-07-2017,location_36,971
10-07-2017,location_37,1660
10-07-2017,location_38,1723
10-07-2017,location_39,1306
10-07-2017,location_40,1291
10-07-2017,location_41,979
10-07-2017,location_43,1186
10-07-2017,location_44,4299
10-07-2017,location_45,3594
10-07-2017,location_46,3368
10-07-2017,location_47,3721
10-07-2017,location_48,2748
10-07-2017,location_49,2827
10-07-2017,location_50,2437
10-07-2017,location_51,1733
10-07-2017,location_53,788
10-07-2017,location_54,779
11-07-2017,location_1,1500
11-07-2017,location_2,1931
11-07-2017,location_3,3585
11-07-2017,location_4,1547
11-07-2017,location_5,1569
11-07-2017,location_6,1929
11-07-2017,location_7,1703
11-07-2017,location_8,2962
11-07-2017,location_9,2162
11-07-2017,location_10,1066
11-07-2017,location_11,2488
11-07-2017,location_12,1280
11-07-2017,location_13,1158
11-07-2017,location_14,1584
11-07-2017,location_15,1369
11-07-2017,location_16,1051
11-07-2017,location_17,1378
11-07-2017,location_18,1251
11-07-2017,location_19,1706
11-07-2017,location_20,1640
11-07-2017,location_23,1020
11-07-2017,location_24,2415
11-07-2017,location_25,973
11-07-2017,location_26,512
11-07-2017,location_27,1697
11-07-2017,location_28,1226
11-07-2017,location_29,1048
11-07-2017,location_30,638
11-07-2017,location_31,1506
11-07-2017,location_32,644
11-07-2017,location_33,1108
11-07-2017,location_34,2380
11-07-2017,location_35,746
11-07-2017,location_36,1102
11-07-2017,location_37,1668
11-07-2017,location_38,1982
11-07-2017,location_39,1624
11-07-2017,location_40,1433
11-07-2017,location_41,1161
11-07-2017,location_43,1443
11-07-2017,location_44,4979
11-07-2017,location_45,3999
11-07-2017,location_46,4225
11-07-2017,location_47,4210
11-07-2017,location_48,3459
11-07-2017,location_49,3094
11-07-2017,location_50,2919
11-07-2017,location_51,1897
11-07-2017,location_53,913
11-07-2017,location_54,981
12-07-2017,location_1,492
12-07-2017,location_2,1863
12-07-2017,location_3,3504
12-07-2017,location_4,1610
12-07-2017,location_5,1526
12-07-2017,location_6,2002
12-07-2017,location_7,1460
12-07-2017,location_8,2608
12-07-2017,location_9,2048
12-07-2017,location_10,926
12-07-2017,location_11,2321
12-07-2017,location_12,1101
12-07-2017,location_13,794
12-07-2017,location_14,949
12-07-2017,location_15,1012
12-07-2017,location_16,1150
12-07-2017,location_17,1499
12-07-2017,location_18,1306
12-07-2017,location_19,1213
12-07-2017,location_20,2060
12-07-2017,location_23,995
12-07-2017,location_24,1899
12-07-2017,location_25,820
12-07-2017,location_26,580
12-07-2017,location_27,1908
12-07-2017,location_28,1518
12-07-2017,location_29,1261
12-07-2017,location_30,634
12-07-2017,location_31,1765
12-07-2017,location_32,644
12-07-2017,location_33,1205
12-07-2017,location_34,2122
12-07-2017,location_35,771
12-07-2017,location_36,1242
12-07-2017,location_37,1261
12-07-2017,location_38,2336
12-07-2017,location_39,1457
12-07-2017,location_40,1309
12-07-2017,location_41,1306
12-07-2017,location_43,1441
12-07-2017,location_44,4669
12-07-2017,location_45,4298
12-07-2017,location_46,4497
12-07-2017,location_47,4388
12-07-2017,location_48,4068
12-07-2017,location_49,3128
12-07-2017,location_50,2915
12-07-2017,location_51,1913
12-07-2017,location_53,1060
12-07-2017,location_54,1150
13-07-2017,location_1,1930
13-07-2017,location_2,1860
13-07-2017,location_3,2973
13-07-2017,location_4,1317
13-07-2017,location_5,1506
13-07-2017,location_6,1665
13-07-2017,location_7,1736
13-07-2017,location_8,2626
13-07-2017,location_9,1980
13-07-2017,location_10,906
13-07-2017,location_11,2193
13-07-2017,location_12,1164
13-07-2017,location_13,915
13-07-2017,location_14,1439
13-07-2017,location_15,1467
13-07-2017,location_16,965
13-07-2017,location_17,1292
13-07-2017,location_18,1298
13-07-2017,location_19,1267
13-07-2017,location_20,1393
13-07-2017,location_23,989
13-07-2017,location_24,2284
13-07-2017,location_25,605
13-07-2017,location_26,527
13-07-2017,location_27,1386
13-07-2017,location_28,979
13-07-2017,location_29,882
13-07-2017,location_30,751
13-07-2017,location_31,1367
13-07-2017,location_32,563
13-07-2017,location_33,1058
13-07-2017,location_34,2081
13-07-2017,location_35,626
13-07-2017,location_36,1139
13-07-2017,location_37,1563
13-07-2017,location_38,1604
13-07-2017,location_39,1346
13-07-2017,location_40,1541
13-07-2017,location_41,955
13-07-2017,location_43,1426
13-07-2017,location_44,4067
13-07-2017,location_45,3295
13-07-2017,location_46,3123
13-07-2017,location_47,3297
13-07-2017,location_48,2673
13-07-2017,location_49,2627
13-07-2017,location_50,2354
13-07-2017,location_51,1457
13-07-2017,location_53,763
13-07-2017,location_54,861
14-07-2017,location_1,1837
14-07-2017,location_2,1749
14-07-2017,location_3,2789
14-07-2017,location_4,1276
14-07-2017,location_5,1455
14-07-2017,location_6,1507
14-07-2017,location_7,1715
14-07-2017,location_8,2526
14-07-2017,location_9,1873
14-07-2017,location_10,1010
14-07-2017,location_11,2120
14-07-2017,location_12,1175
14-07-2017,location_13,955
14-07-2017,location_14,1375
14-07-2017,location_15,1408
14-07-2017,location_16,908
14-07-2017,location_17,1252
14-07-2017,location_18,1356
14-07-2017,location_19,1171
14-07-2017,location_20,1344
14-07-2017,location_23,952
14-07-2017,location_24,2364
14-07-2017,location_25,631
14-07-2017,location_26,473
14-07-2017,location_27,1258
14-07-2017,location_28,1132
14-07-2017,location_29,986
14-07-2017,location_30,729
14-07-2017,location_31,1448
14-07-2017,location_32,575
14-07-2017,location_33,1042
14-07-2017,location_34,2049
14-07-2017,location_35,647
14-07-2017,location_36,1230
14-07-2017,location_37,1482
14-07-2017,location_38,1464
14-07-2017,location_39,1394
14-07-2017,location_40,1508
14-07-2017,location_41,927
14-07-2017,location_43,1236
14-07-2017,location_44,3680
14-07-2017,location_45,3053
14-07-2017,location_46,2788
14-07-2017,location_47,3045
14-07-2017,location_48,2403
14-07-2017,location_49,2361
14-07-2017,location_50,2206
14-07-2017,location_51,1492
14-07-2017,location_53,681
14-07-2017,location_54,761
15-07-2017,location_1,1925
15-07-2017,location_2,1893
15-07-2017,location_3,3060
15-07-2017,location_4,1407
15-07-2017,location_5,1479
15-07-2017,location_6,1679
15-07-2017,location_7,1730
15-07-2017,location_8,2798
15-07-2017,location_9,1874
15-07-2017,location_10,885
15-07-2017,location_11,2187
15-07-2017,location_12,1171
15-07-2017,location_13,819
15-07-2017,location_14,1251
15-07-2017,location_15,1393
15-07-2017,location_16,827
15-07-2017,location_17,1137
15-07-2017,location_18,1265
15-07-2017,location_19,1219
15-07-2017,location_20,1309
15-07-2017,location_23,953
15-07-2017,location_24,2591
15-07-2017,location_25,799
15-07-2017,location_26,580
15-07-2017,location_27,1479
15-07-2017,location_28,1067
15-07-2017,location_29,925
15-07-2017,location_30,654
15-07-2017,location_31,1139
15-07-2017,location_32,560
15-07-2017,location_33,989
15-07-2017,location_34,1994
15-07-2017,location_35,643
15-07-2017,location_36,1029
15-07-2017,location_37,1655
15-07-2017,location_38,1641
15-07-2017,location_39,1291
15-07-2017,location_40,1378
15-07-2017,location_41,959
15-07-2017,location_43,1190
15-07-2017,location_44,4219
15-07-2017,location_45,3454
15-07-2017,location_46,3184
15-07-2017,location_47,3542
15-07-2017,location_48,2812
15-07-2017,location_49,2694
15-07-2017,location_50,2245
15-07-2017,location_51,1701
15-07-2017,location_53,820
15-07-2017,location_54,708
16-07-2017,location_1,1774
16-07-2017,location_2,1745
16-07-2017,location_3,2882
16-07-2017,location_4,1278
16-07-2017,location_5,1441
16-07-2017,location_6,1619
16-07-2017,location_7,1711
16-07-2017,location_8,2560
16-07-2017,location_9,2020
16-07-2017,location_10,907
16-07-2017,location_11,2224
16-07-2017,location_12,1205
16-07-2017,location_13,907
16-07-2017,location_14,1235
16-07-2017,location_15,1305
16-07-2017,location_16,886
16-07-2017,location_17,1170
16-07-2017,location_18,1282
16-07-2017,location_19,1137
16-07-2017,location_20,1457
16-07-2017,location_23,926
16-07-2017,location_24,2468
16-07-2017,location_25,687
16-07-2017,location_26,512
16-07-2017,location_27,1345
16-07-2017,location_28,1055
16-07-2017,location_29,896
16-07-2017,location_30,668
16-07-2017,location_31,1355
16-07-2017,location_32,555
16-07-2017,location_33,940
16-07-2017,location_34,2089
16-07-2017,location_35,772
16-07-2017,location_36,1109
16-07-2017,location_37,1552
16-07-2017,location_38,1425
16-07-2017,location_39,1321
16-07-2017,location_40,1347
16-07-2017,location_41,909
16-07-2017,location_43,1248
16-07-2017,location_44,3842
16-07-2017,location_45,3071
16-07-2017,location_46,3003
16-07-2017,location_47,3375
16-07-2017,location_48,2568
16-07-2017,location_49,2460
16-07-2017,location_50,2270
16-07-2017,location_51,1530
16-07-2017,location_53,762
16-07-2017,location_54,678
17-07-2017,location_1,1830
17-07-2017,location_2,1924
17-07-2017,location_3,3220
17-07-2017,location_4,1414
17-07-2017,location_5,1474
17-07-2017,location_6,1732
17-07-2017,location_7,1835
17-07-2017,location_8,2853
17-07-2017,location_9,1842
17-07-2017,location_10,842
17-07-2017,location_11,2343
17-07-2017,location_12,1120
17-07-2017,location_13,884
17-07-2017,location_14,1217
17-07-2017,location_15,1352
17-07-2017,location_16,799
17-07-2017,location_17,1196
17-07-2017,location_18,1265
17-07-2017,location_19,1090
17-07-2017,location_20,1307
17-07-2017,location_23,1030
17-07-2017,location_24,2691
17-07-2017,location_25,951
17-07-2017,location_26,569
17-07-2017,location_27,1420
17-07-2017,location_28,979
17-07-2017,location_29,887
17-07-2017,location_30,698
17-07-2017,location_31,1316
17-07-2017,location_32,564
17-07-2017,location_33,909
17-07-2017,location_34,2239
17-07-2017,location_35,653
17-07-2017,location_36,981
17-07-2017,location_37,1813
17-07-2017,location_38,1685
17-07-2017,location_39,1380
17-07-2017,location_40,1353
17-07-2017,location_41,962
17-07-2017,location_43,1266
17-07-2017,location_44,4428
17-07-2017,location_45,3595
17-07-2017,location_46,3245
17-07-2017,location_47,3679
17-07-2017,location_48,2741
17-07-2017,location_49,2883
17-07-2017,location_50,2508
17-07-2017,location_51,1799
17-07-2017,location_53,815
17-07-2017,location_54,822
18-07-2017,location_1,1156
18-07-2017,location_2,2017
18-07-2017,location_3,3657
18-07-2017,location_4,1647
18-07-2017,location_5,1568
18-07-2017,location_6,2088
18-07-2017,location_7,1655
18-07-2017,location_8,2810
18-07-2017,location_9,2310
18-07-2017,location_10,1090
18-07-2017,location_11,2349
18-07-2017,location_12,1160
18-07-2017,location_13,1171
18-07-2017,location_14,1553
18-07-2017,location_15,1263
18-07-2017,location_16,1010
18-07-2017,location_17,1453
18-07-2017,location_18,1148
18-07-2017,location_19,1764
18-07-2017,location_20,1717
18-07-2017,location_23,966
18-07-2017,location_24,2367
18-07-2017,location_25,1106
18-07-2017,location_26,594
18-07-2017,location_27,1763
18-07-2017,location_28,1272
18-07-2017,location_29,1145
18-07-2017,location_30,717
18-07-2017,location_31,1530
18-07-2017,location_32,698
18-07-2017,location_33,1172
18-07-2017,location_34,2434
18-07-2017,location_35,762
18-07-2017,location_36,1252
18-07-2017,location_37,1658
18-07-2017,location_38,2226
18-07-2017,location_39,1577
18-07-2017,location_40,1465
18-07-2017,location_41,1140
18-07-2017,location_43,1436
18-07-2017,location_44,4895
18-07-2017,location_45,4260
18-07-2017,location_46,4401
18-07-2017,location_47,4362
18-07-2017,location_48,3697
18-07-2017,location_49,3143
18-07-2017,location_50,2952
18-07-2017,location_51,2047
18-07-2017,location_53,938
18-07-2017,location_54,902
19-07-2017,location_1,436
19-07-2017,location_2,1861
19-07-2017,location_3,3510
19-07-2017,location_4,1544
19-07-2017,location_5,1436
19-07-2017,location_6,2103
19-07-2017,location_7,1465
19-07-2017,location_8,2559
19-07-2017,location_9,2162
19-07-2017,location_10,900
19-07-2017,location_11,2128
19-07-2017,location_12,1179
19-07-2017,location_13,816
19-07-2017,location_14,983
19-07-2017,location_15,1018
19-07-2017,location_16,1204
19-07-2017,location_17,1395
19-07-2017,location_18,1160
19-07-2017,location_19,1195
19-07-2017,location_20,1911
19-07-2017,location_23,931
19-07-2017,location_24,1949
19-07-2017,location_25,814
19-07-2017,location_26,650
19-07-2017,location_27,1843
19-07-2017,location_28,1504
19-07-2017,location_29,1328
19-07-2017,location_30,649
19-07-2017,location_31,1815
19-07-2017,location_32,658
19-07-2017,location_33,1211
19-07-2017,location_34,2135
19-07-2017,location_35,773
19-07-2017,location_36,1215
19-07-2017,location_37,1317
19-07-2017,location_38,2156
19-07-2017,location_39,1501
19-07-2017,location_40,1335
19-07-2017,location_41,1357
19-07-2017,location_43,1462
19-07-2017,location_44,4882
19-07-2017,location_45,4382
19-07-2017,location_46,4402
19-07-2017,location_47,4341
19-07-2017,location_48,4077
19-07-2017,location_49,3147
19-07-2017,location_50,2811
19-07-2017,location_51,1875
19-07-2017,location_53,1054
19-07-2017,location_54,1004
20-07-2017,location_1,1861
20-07-2017,location_2,1798
20-07-2017,location_3,2959
20-07-2017,location_4,1399
20-07-2017,location_5,1527
20-07-2017,location_6,1715
20-07-2017,location_7,1735
20-07-2017,location_8,2623
20-07-2017,location_9,2028
20-07-2017,location_10,932
20-07-2017,location_11,2256
20-07-2017,location_12,1285
20-07-2017,location_13,927
20-07-2017,location_14,1562
20-07-2017,location_15,1550
20-07-2017,location_16,948
20-07-2017,location_17,1346
20-07-2017,location_18,1292
20-07-2017,location_19,1327
20-07-2017,location_20,1363
20-07-2017,location_23,1089
20-07-2017,location_24,2464
20-07-2017,location_25,674
20-07-2017,location_26,543
20-07-2017,location_27,1358
20-07-2017,location_28,1061
20-07-2017,location_29,961
20-07-2017,location_30,700
20-07-2017,location_31,1407
20-07-2017,location_32,596
20-07-2017,location_33,1132
20-07-2017,location_34,2132
20-07-2017,location_35,652
20-07-2017,location_36,1115
20-07-2017,location_37,1639
20-07-2017,location_38,1597
20-07-2017,location_39,1433
20-07-2017,location_40,1662
20-07-2017,location_41,980
20-07-2017,location_43,1382
20-07-2017,location_44,3882
20-07-2017,location_45,3607
20-07-2017,location_46,3375
20-07-2017,location_47,3678
20-07-2017,location_48,2738
20-07-2017,location_49,2600
20-07-2017,location_50,2381
20-07-2017,location_51,1568
20-07-2017,location_53,777
20-07-2017,location_54,926
21-07-2017,location_1,1734
21-07-2017,location_2,1836
21-07-2017,location_3,2801
21-07-2017,location_4,1355
21-07-2017,location_5,1410
21-07-2017,location_6,1584
21-07-2017,location_7,1624
21-07-2017,location_8,2485
21-07-2017,location_9,1909
21-07-2017,location_10,1037
21-07-2017,location_11,2393
21-07-2017,location_12,1185
21-07-2017,location_13,915
21-07-2017,location_14,1350
21-07-2017,location_15,1487
21-07-2017,location_16,962
21-07-2017,location_17,1288
21-07-2017,location_18,1231
21-07-2017,location_19,1237
21-07-2017,location_20,1328
21-07-2017,location_23,1030
21-07-2017,location_24,2317
21-07-2017,location_25,715
21-07-2017,location_26,450
21-07-2017,location_27,1286
21-07-2017,location_28,1154
21-07-2017,location_29,1038
21-07-2017,location_30,748
21-07-2017,location_31,1364
21-07-2017,location_32,597
21-07-2017,location_33,1065
21-07-2017,location_34,1980
21-07-2017,location_35,703
21-07-2017,location_36,1166
21-07-2017,location_37,1565
21-07-2017,location_38,1434
21-07-2017,location_39,1335
21-07-2017,location_40,1632
21-07-2017,location_41,961
21-07-2017,location_43,1236
21-07-2017,location_44,3703
21-07-2017,location_45,3192
21-07-2017,location_46,2956
21-07-2017,location_47,3201
21-07-2017,location_48,2462
21-07-2017,location_49,2432
21-07-2017,location_50,2466
21-07-2017,location_51,1465
21-07-2017,location_53,668
21-07-2017,location_54,844
22-07-2017,location_1,1810
22-07-2017,location_2,1895
22-07-2017,location_3,3021
22-07-2017,location_4,1422
22-07-2017,location_5,1446
22-07-2017,location_6,1651
22-07-2017,location_7,1718
22-07-2017,location_8,2638
22-07-2017,location_9,1738
22-07-2017,location_10,865
22-07-2017,location_11,1978
22-07-2017,location_12,1190
22-07-2017,location_13,853
22-07-2017,location_14,1321
22-07-2017,location_15,1471
22-07-2017,location_16,825
22-07-2017,location_17,1147
22-07-2017,location_18,1155
22-07-2017,location_19,1251
22-07-2017,location_20,1345
22-07-2017,location_23,1017
22-07-2017,location_24,2417
22-07-2017,location_25,727
22-07-2017,location_26,509
22-07-2017,location_27,1468
22-07-2017,location_28,945
22-07-2017,location_29,886
22-07-2017,location_30,666
22-07-2017,location_31,1141
22-07-2017,location_32,533
22-07-2017,location_33,915
22-07-2017,location_34,1897
22-07-2017,location_35,609
22-07-2017,location_36,1017
22-07-2017,location_37,1651
22-07-2017,location_38,1617
22-07-2017,location_39,1252
22-07-2017,location_40,1326
22-07-2017,location_41,896
22-07-2017,location_43,1131
22-07-2017,location_44,4216
22-07-2017,location_45,3281
